ta̱gumunu	25
shapa	25
nꞌta̱naa	25
nata̱a̱	25
maree	25
jabagu	25
gware̱	25
gumunu	25
fo̱n	25
bu	25
Tuma	25
Koya̱	25
Ija̱a̱	25
Aya̱too	25
ta̱ꞌmꞌbaa	24
ta̱gura	24
sume̱	24
raaga	24
pa̱nii	24
nꞌtaatu	24
mahiin	24
kuuyaan	24
kuga̱n	24
kiri	24
inza̱n	24
iinabi	24
hakuu	24
gwamina	24
ga̱mii	24
bunje̱	24
bikico̱	24
aya̱na̱ba	24
ahari	24
adubo	24
Takaada	24
Naazhin	24
Afisa	24
yishe	23
yanshin	23
wuco	23
unii	23
ta̱shika	23
tacita̱	23
shita̱	23
pyara	23
nꞌwe̱	23
nꞌta̱gwama	23
nꞌne̱e̱	23
nꞌina	23
mariga̱	23
kwane̱	23
kada	23
hunrana	23
hiika̱	23
gyasa	23
dibi	23
bihwaanwun	23
biha̱na̱	23
a̱ri	23
akuri	23
Ubuki	23
ta̱ruma	22
ta̱nda̱ra̱	22
tari	22
tande̱	22
sha̱a̱gi	22
pita	22
mande̱e̱be̱	22
kuma̱	22
ha̱nsha̱nha̱na̱	22
hasaa	22
ga̱tun	22
ga̱ri	22
buroodi	22
bika̱	22
Uyaan	22
Ta̱matamanrinyan	22
Saila	22
Kunta	22
yansan	21
xbuta	21
umuntun	21
uhuri	21
ta̱ndaaka	21
ta̱biha̱na̱	21
ta̱a̱	21
ruꞌure̱	21
rumunro̱n	21
nꞌungwa	21
nꞌkogi	21
nꞌjaa	21
nꞌhwaanwun	21
nꞌcice̱pe̱	21
mana̱nna	21
kwade̱ge̱	21
kuga̱hin	21
kaꞌuba̱	21
gwama	21
da̱i	21
apa̱ni	21
aka̱ta̱ku	21
ahin	21
Ta̱ga̱gaagana	21
Niina	21
zhe̱nke̱n	20
yaburi	20
xanje̱	20
ta̱ꞌwa̱ga̱	20
ta̱zhiga̱ni	20
ta̱yincincin	20
sunu	20
pa̱ga̱ni	20
pagana	20
nꞌupwa	20
nꞌta̱ruba̱	20
nꞌribi	20
nꞌawyatu	20
nje̱ce̱	20
ndaakaka	20
mana	20
kii	20
iyansun	20
gooji	20
da̱	20
buza	20
buya̱na̱	20
buja̱a̱	20
a̱nta̱ni	20
ana̱maa	20
aga	20
Ta̱kun	20
Buza	20
Azumanu	20
wyanzun	19
waanwan	19
ta̱swa	19
ta̱sha	19
ta̱sabu	19
ta̱nii	19
ta̱hiika̱	19
tanii	19
sa̱nsan	19
paakii	19
nꞌta̱kun	19
nꞌta̱ga̱da̱ri	19
nꞌga	19
nuu	19
kubwa	19
kina	19
hange̱ce̱	19
ga̱a̱ci	19
cita̱gi	19
bizhe̱nke̱n	19
binii	19
aꞌwa̱ta̱gi	19
ane̱e̱	19
ahira̱	19
Ta̱hanrinyan	19
Shi	19
Nꞌina	19
Na̱nna	19
Kala̱ma	19
Kaisariya	19
xapa̱ni	18
wyaan	18
waaba	18
utuma	18
upyara	18
tutuu	18
tutu	18
ta̱shapaciga	18
ta̱bisa̱a̱	18
swa̱	18
pira̱	18
nꞌnjeke	18
nꞌndaabwa	18
maza	18
mamboo	18
kunrin	18
koori	18
kooci	18
kayaan	18
iꞌmꞌbaa	18
iya	18
ita	18
inje̱	18
guna̱ni	18
guba̱	18
buwuma	18
buniimi	18
azurufa	18
atari	18
aja̱a̱	18
U	18
Kabata	18
Hura̱	18
Bike̱nye̱n	18
wuma̱ni	17
ta̱ta̱na̱	17
ta̱panaa	17
ta̱ne̱e̱	17
ta̱nda̱a̱tu	17
ta̱na̱nna	17
ta̱cita̱ga̱	17
taga	17
so	17
ruꞌwa̱	17
